FunctionId,SubmitTime,RTT,InvocationDelay,ResponseDelay,FunctionDuration,ActiveFunctionsAtRequest,ActiveFunctionsAtResponse
73,25,1783,659.56005859375,42.242919921875,1081.1970233917236,73,99
74,26,1443,374.2451171875,21.3076171875,1047.4472045898438,74,99
75,26,1933,801.467529296875,28.935546875,1103.5969257354736,75,99
76,27,1477,412.182861328125,20.25830078125,1044.5587635040283,76,99
77,27,1885,736.717041015625,31.875244140625,1116.4076328277588,77,99
78,27,1413,336.16357421875,31.4541015625,1046.3824272155762,78,99
79,27,1583,512.434814453125,20.398681640625,1051.1665344238281,79,99
80,28,1638,572.33935546875,17.95556640625,1047.7051734924316,80,99
81,28,1603,534.44384765625,17.390625,1051.1655807495117,81,99
82,29,1578,486.97314453125,22.025634765625,1069.0011978149414,82,99
83,30,1479,397.9521484375,21.246826171875,1059.8011016845703,83,99
84,30,1478,410.962158203125,19.080078125,1047.9576587677002,84,99
85,30,1646,566.050537109375,28.121826171875,1051.8276691436768,85,98
86,30,1884,790.169677734375,20.565673828125,1073.2648372650146,86,99
87,31,1690,630.868896484375,16.289306640625,1042.8416728973389,87,99
88,32,1471,408.676513671875,16.2041015625,1046.1194515228271,88,99
89,33,1893,804.8720703125,29.876708984375,1059.251308441162,89,99
90,33,1826,634.187744140625,54.055419921875,1137.7568244934082,90,99
91,33,1630,559.249267578125,30.0400390625,1041.710615158081,91,99
92,34,1502,444.2353515625,21.537353515625,1036.2272262573242,92,99
93,34,1464,388.52587890625,22.676513671875,1052.797555923462,93,99
94,35,1663,542.084228515625,19.802734375,1101.1130809783936,94,99
95,36,1700,590.052978515625,31.9658203125,1077.9812335968018,95,99
96,37,1461,416.676025390625,27.82177734375,1016.5021419525146,96,99
97,37,1842,747.279541015625,43.03369140625,1052.6869297027588,97,99
98,38,1344,300.856689453125,17.362548828125,1025.7809162139893,98,99
99,39,1603,539.324951171875,18.757080078125,1044.9180603027344,99,99
100,39,1637,560.5498046875,18.786376953125,1057.6636791229248,100,99
101,1240,1357,133.741455078125,44.567626953125,1179.6908378601074,100,99
102,1292,1169,115.340576171875,18.949462890625,1034.7099304199219,100,99
103,1347,1296,139.463134765625,19.996826171875,1136.5399360656738,100,99
104,1349,1284,216.795654296875,16.966796875,1050.2376556396484,100,99
105,1376,1236,163.39697265625,22.20068359375,1050.4024028778076,100,99
106,1382,1317,241.6005859375,24.49560546875,1050.9037971496582,100,99
107,1387,1242,180.83984375,29.521240234375,1031.6390991210938,100,99
108,1389,1256,202.61865234375,21.79296875,1031.5883159637451,100,99
109,1414,1208,111.13427734375,18.211669921875,1078.6540508270264,100,99
110,1423,1184,98.4970703125,25.01513671875,1060.4877471923828,100,99
111,1434,1238,109.06787109375,20.32958984375,1108.602523803711,100,99
112,1442,1412,336.495849609375,21.0869140625,1054.4171333312988,100,99
113,1444,1363,101.480224609375,17.450439453125,1244.0693378448486,100,99
114,1469,1201,138.601806640625,15.69775390625,1046.7004776000977,100,99
115,1469,1193,125.505859375,23.2578125,1044.236183166504,100,99
116,1469,1189,132.387451171875,20.877685546875,1036.7350578308105,100,99
117,1473,1197,124.25244140625,27.90380859375,1044.8436737060547,100,99
118,1478,1279,176.211181640625,42.47119140625,1060.3177547454834,100,98
119,1498,1275,232.661865234375,17.75732421875,1024.580717086792,100,99
120,1498,1472,376.615966796875,23.54248046875,1071.8414783477783,100,99
121,1503,1223,130.978515625,51.5302734375,1040.4913425445557,100,99
122,1504,1385,327.46533203125,17.699462890625,1039.8352146148682,100,99
123,1508,1160,83.9111328125,16.57177734375,1059.5171451568604,100,99
124,1509,1240,188.413818359375,17.259521484375,1034.3267917633057,100,99
125,1520,1134,75.125,15.615966796875,1043.2589054107666,100,99
126,1536,1459,350.04736328125,42.922119140625,1066.030502319336,100,99
127,1539,1279,231.20263671875,31.516357421875,1016.2808895111084,100,99
128,1554,1231,106.931884765625,27.538330078125,1096.5297222137451,100,99
129,1566,1169,95.620361328125,21.02001953125,1052.3598194122314,100,99
130,1591,1176,93.9208984375,21.98828125,1060.0907802581787,100,99
131,1606,1271,110.854736328125,38.36181640625,1121.7834949493408,100,99
132,1607,1587,146.593505859375,277.195556640625,1163.2108688354492,100,99
133,1608,1128,82.702392578125,19.318603515625,1025.9790420532227,100,98
134,1609,1148,75.73046875,17.947021484375,1054.3224811553955,100,99
135,1611,1615,76.114013671875,56.427001953125,1482.4588298797607,100,99
136,1614,1381,324.183837890625,24.00146484375,1032.8147411346436,100,99
137,1615,1286,209.997802734375,22.81201171875,1053.1902313232422,100,99
138,1620,1134,65.030029296875,27.85107421875,1041.118860244751,100,99
139,1623,1340,270.299072265625,16.719482421875,1052.9816150665283,100,99
140,1631,1191,127.241943359375,19.08740234375,1044.670581817627,100,99
141,1640,1291,78.10400390625,23.12255859375,1190.7734870910645,100,99
142,1642,1430,176.063232421875,20.103515625,1233.8333129882812,100,99
143,1653,1258,86.361572265625,28.59375,1143.0447101593018,100,99
144,1664,1249,104.07177734375,30.59716796875,1114.3310070037842,100,99
145,1665,1335,109.768798828125,30.268798828125,1194.962501525879,100,99
146,1666,1333,122.757080078125,28.773193359375,1181.4696788787842,100,99
147,1676,1291,227.9365234375,23.907470703125,1039.1559600830078,99,99
148,1678,1305,215.580078125,16.86328125,1072.556734085083,99,99
149,1680,1336,238.012451171875,36.745361328125,1061.2421035766602,100,99
150,1698,1201,76.4521484375,30.328125,1094.21968460083,100,99
151,1698,1374,135.086669921875,17.73681640625,1221.1766242980957,100,99
152,1707,1163,84.6796875,18.3701171875,1059.9501132965088,100,99
153,1709,1189,71.531494140625,47.3310546875,1070.1375007629395,100,99
154,1721,1133,69.997314453125,26.193359375,1036.8092060089111,100,99
155,1723,1208,72.78515625,19.039794921875,1116.1751747131348,100,99
156,1726,1356,126.66064453125,21.920654296875,1207.4189186096191,100,99
157,1727,1220,72.4765625,31.188232421875,1116.335153579712,100,99
158,1736,1438,84.04443359375,16.5498046875,1337.4059200286865,100,99
159,1739,1255,188.177490234375,35.3203125,1031.5022468566895,100,99
160,1758,1294,165.812255859375,27.1943359375,1100.9933948516846,100,99
161,1765,1204,115.483154296875,22.182373046875,1067.3344135284424,100,99
162,1766,1186,108.7880859375,23.913330078125,1053.2984733581543,100,99
163,1790,1302,208.218994140625,18.521484375,1075.2596855163574,100,99
164,1793,1420,129.18505859375,87.37548828125,1203.439474105835,100,99
165,1795,1390,152.0908203125,27.19775390625,1210.7114791870117,100,99
166,1808,1192,77.850341796875,37.156982421875,1076.9927501678467,100,98
167,1824,1264,191.0546875,18.267578125,1054.677963256836,100,99
168,1824,1234,72.054443359375,42.68505859375,1119.260549545288,100,99
169,1824,1212,120.41845703125,22.469970703125,1069.1115856170654,100,99
170,1832,1506,400.103515625,23.662841796875,1082.2336673736572,100,99
171,1859,1419,247.205322265625,38.31103515625,1133.483648300171,100,99
172,1859,1193,79.77685546875,20.1005859375,1093.1224822998047,100,99
173,1859,1274,127.849365234375,14.96484375,1131.18577003479,100,99
174,1859,1191,81.126953125,43.13134765625,1066.741704940796,100,99
175,1880,1309,99.436767578125,95.110107421875,1114.4530773162842,100,99
176,1902,1199,120.1455078125,21.513916015625,1057.340383529663,100,99
177,1904,1211,130.572265625,20.5791015625,1059.8485469818115,100,99
178,1904,1150,89.6162109375,22.17041015625,1038.2134914398193,100,99
179,1912,1338,254.879150390625,24.2958984375,1058.8250160217285,100,99
180,1914,1345,88.625732421875,61.85302734375,1194.521188735962,100,99
181,1924,1259,101.716552734375,18.77685546875,1138.5064125061035,100,99
182,1926,1141,88.5771484375,17.778076171875,1034.644603729248,100,99
183,1951,1302,97.9306640625,49.470703125,1155.5986404418945,99,99
184,1952,1267,82.25244140625,16.78466796875,1167.9627895355225,100,99
185,1953,1167,103.093994140625,24.367919921875,1039.5381450653076,99,99
186,1953,1228,96.48681640625,22.876220703125,1108.6370944976807,100,99
187,1955,1328,93.593994140625,33.987060546875,1200.4187107086182,100,99
188,1956,1378,275.79736328125,52.076171875,1050.126552581787,100,99
189,1959,1141,92.00830078125,21.904296875,1027.0874500274658,100,99
190,1960,1138,91.013427734375,19.5263671875,1027.4603366851807,100,99
191,2012,1236,178.892578125,21.277099609375,1035.8302593231201,100,99
192,2013,1393,208.26220703125,17.928955078125,1166.808843612671,100,99
193,2014,1270,203.978271484375,16.768310546875,1049.253225326538,100,99
194,2014,1469,256.677734375,17.462158203125,1195.8601474761963,100,99
195,2041,1186,118.029052734375,19.744140625,1048.2268333435059,100,99
196,2044,1205,90.9296875,29.111328125,1084.958791732788,100,99
197,2056,1191,119.194091796875,19.966552734375,1051.8393516540527,100,99
198,2142,1160,102.326171875,19.05078125,1038.6230945587158,100,99
199,2160,1276,144.614990234375,17.045166015625,1114.339828491211,100,99
200,2166,1180,126.974853515625,19.36328125,1033.6618423461914,100,99
201,2462,1201,88.95947265625,20.30615234375,1091.7344093322754,100,99
202,2598,1360,184.197021484375,25.1259765625,1150.676965713501,100,99
203,2607,1180,119.333740234375,16.3623046875,1044.3038940429688,100,99
204,2612,1158,92.618408203125,25.924072265625,1039.4575595855713,100,99
205,2623,1114,65.23193359375,20.131591796875,1028.6366939544678,100,99
206,2629,1161,111.60791015625,15.286865234375,1034.1053009033203,100,99
207,2633,1423,331.85400390625,24.698486328125,1066.4474964141846,100,99
208,2643,1281,138.89892578125,16.072265625,1126.0287761688232,100,99
209,2645,1209,141.44873046875,29.790283203125,1037.7609729766846,100,99
210,2654,1252,117.481689453125,20.787353515625,1113.7309074401855,100,99
211,2659,1326,231.70703125,18.031982421875,1076.2608051300049,100,99
212,2662,1143,96.678466796875,28.33203125,1017.9893970489502,100,99
213,2669,1252,188.272705078125,20.13134765625,1043.5960292816162,100,99
214,2670,1149,71.863037109375,34.94287109375,1042.19388961792,100,99
215,2670,1184,114.7958984375,19.962890625,1049.241304397583,100,99
216,2672,1182,122.327880859375,40.373291015625,1019.298791885376,100,98
217,2699,1155,84.883544921875,33.9384765625,1036.1781120300293,100,97
218,2727,1328,269.27734375,29.5615234375,1029.160976409912,100,99
219,2736,1222,168.86474609375,18.2392578125,1034.8961353302002,99,99
220,2736,1158,103.089599609375,23.36474609375,1031.545639038086,100,99
221,2749,1201,85.325927734375,21.170654296875,1094.503402709961,100,99
222,2754,1142,96.38232421875,16.748046875,1028.86962890625,100,99
223,2757,1220,141.526123046875,50.338134765625,1028.1357765197754,99,99
224,2757,1231,95.145751953125,22.601318359375,1113.252878189087,100,99
225,2767,1374,218.096435546875,21.467041015625,1134.4366073608398,100,99
226,2773,1206,126.193115234375,46.275634765625,1033.5311889648438,100,99
227,2785,1274,132.136962890625,17.431396484375,1124.4316101074219,100,99
228,2807,1201,122.295166015625,24.771240234375,1054.9335479736328,100,99
229,2818,1161,89.509521484375,41.97607421875,1029.5145511627197,100,99
230,2822,1180,132.13818359375,17.10498046875,1030.756950378418,100,99
231,2854,1579,348.67822265625,146.144775390625,1084.177017211914,100,99
232,2854,1203,109.920166015625,33.322021484375,1059.7577095031738,100,99
233,2870,1134,85.29052734375,17.821533203125,1030.8880805969238,100,99
234,2877,1218,180.3515625,18.28564453125,1019.3629264831543,100,99
235,2889,1209,157.652099609375,19.655517578125,1031.6922664642334,100,99
236,2898,1157,84.947265625,24.00048828125,1048.0523109436035,100,99
237,2899,1165,71.06201171875,20.462646484375,1073.4751224517822,100,99
238,2901,1269,129.24755859375,33.85888671875,1105.893611907959,100,99
239,2911,1173,128.98291015625,17.69970703125,1026.3173580169678,100,99
240,2913,1166,70.514892578125,20.472900390625,1076.012134552002,100,99
241,2931,1148,79.1982421875,15.259765625,1053.541898727417,100,99
242,2931,1171,122.528076171875,17.402587890625,1031.069278717041,100,99
243,2947,1148,62.90576171875,40.110107421875,1044.9841022491455,100,99
244,2952,1231,142.687744140625,17.71533203125,1070.5969333648682,100,99
245,2963,1153,107.119384765625,23.28857421875,1022.5918292999268,100,99
246,2967,1096,64.42138671875,14.5830078125,1016.9956684112549,100,99
247,2970,1348,106.468505859375,50.8916015625,1190.6397342681885,100,99
248,2970,1137,81.615478515625,18.1865234375,1038.1979942321777,100,99
249,2983,1317,112.232666015625,29.05322265625,1175.7142543792725,100,99
250,2994,1521,120.0634765625,15.01953125,1385.9171867370605,100,99
251,2995,1318,99.291259765625,39.80517578125,1178.903579711914,100,99
252,2995,1322,169.775634765625,43.278076171875,1108.9460849761963,100,99
253,2999,1271,227.948486328125,16.6064453125,1026.4451503753662,100,99
254,3000,1392,87.075927734375,78.4775390625,1226.4466285705566,99,99
255,3000,1174,109.732177734375,17.776611328125,1046.4911460876465,100,99
256,3016,1273,92.601806640625,22.048095703125,1158.3499908447266,100,99
257,3036,1304,212.243408203125,20.32080078125,1071.4356899261475,100,99
258,3050,1342,207.242431640625,91.12255859375,1043.6351299285889,100,99
259,3052,1213,156.61376953125,20.143310546875,1036.242961883545,100,99
260,3052,1267,202.40771484375,23.64892578125,1040.9433841705322,100,99
261,3054,1203,119.317626953125,24.198974609375,1059.483528137207,100,99
262,3058,1185,104.867431640625,20.770263671875,1059.3624114990234,100,99
263,3067,1222,155.024658203125,18.7978515625,1048.1774806976318,100,99
264,3072,1230,178.188720703125,20.33642578125,1031.4748287200928,100,99
265,3072,1239,200.080078125,17.731689453125,1021.1882591247559,100,99
266,3082,1232,104.654052734375,19.709228515625,1107.6366901397705,100,99
267,3088,1222,120.857666015625,16.518310546875,1084.6240520477295,100,99
268,3092,1193,140.364501953125,14.954345703125,1037.6811027526855,100,99
269,3098,1315,174.422119140625,99.533935546875,1041.043758392334,100,99
270,3101,1222,174.462158203125,21.0322265625,1026.505470275879,100,99
271,3101,1175,123.8837890625,31.037109375,1020.0791358947754,100,99
272,3115,1522,129.9775390625,20.51025390625,1371.5121746063232,100,99
273,3120,1197,129.289306640625,21.470703125,1046.2398529052734,100,98
274,3133,1302,120.740478515625,127.70849609375,1053.5509586334229,100,99
275,3175,1199,76.226806640625,21.08154296875,1101.691722869873,100,99
276,3181,1193,137.22119140625,28.281494140625,1027.4972915649414,100,99
277,3183,1375,206.810791015625,64.48974609375,1103.6996841430664,100,99
278,3185,1247,114.15771484375,21.06689453125,1111.7753982543945,100,99
279,3189,1228,144.52685546875,29.677001953125,1053.7960529327393,100,99
280,3194,1164,64.05810546875,57.496337890625,1042.445421218872,100,99
281,3213,1494,245.595703125,23.962646484375,1224.4417667388916,100,99
282,3219,1350,80.447021484375,27.41015625,1242.142915725708,100,99
283,3226,1420,263.38330078125,26.7080078125,1129.908561706543,100,99
284,3227,1202,141.822509765625,20.8984375,1039.2792224884033,100,99
285,3247,1395,282.676025390625,21.000732421875,1091.3231372833252,100,99
286,3248,1458,166.589111328125,20.084228515625,1271.3267803192139,100,99
287,3249,1483,243.024658203125,58.364013671875,1181.6112995147705,100,99
288,3250,1590,255.0498046875,103.536376953125,1232.4137687683105,100,99
289,3254,1380,140.651611328125,49.107177734375,1191.2412643432617,100,99
290,3259,1370,242.815185546875,21.740966796875,1105.4439544677734,100,99
291,3278,1398,231.595703125,17.8603515625,1148.5438346862793,100,99
292,3283,1555,62.755859375,94.697998046875,1397.5460529327393,100,99
293,3284,1411,189.590576171875,28.877197265625,1192.5323009490967,100,99
294,3302,1218,137.54296875,43.004638671875,1037.4524593353271,100,99
295,3334,1503,120.81640625,100.345458984375,1281.8381786346436,100,99
296,3338,1173,97.4248046875,19.0087890625,1056.5662384033203,100,99
297,3346,1241,96.43896484375,20.36572265625,1124.1953372955322,100,99
298,3406,1152,90.84228515625,19.83349609375,1041.3241386413574,100,99
299,3437,1182,125.887451171875,22.6123046875,1033.5001945495605,100,99
300,3484,1357,137.637451171875,83.296142578125,1136.0664367675781,100,99
301,3663,1199,81.583740234375,24.791015625,1092.625379562378,100,99
302,3738,1170,72.98828125,22.5390625,1074.4726657867432,100,98
303,3770,1215,82.249755859375,25.559814453125,1107.1903705596924,100,96
304,3787,1218,123.033447265625,23.440185546875,1071.5265274047852,100,94
305,3790,1138,89.028076171875,15.019775390625,1033.951997756958,100,97
306,3805,1183,115.840087890625,14.62744140625,1052.532434463501,100,95
307,3820,1315,162.2412109375,30.984130859375,1121.774673461914,100,84
308,3854,1192,144.404296875,19.94189453125,1027.653694152832,98,93
309,3854,1310,255.06494140625,25.837158203125,1029.0977954864502,99,82
310,3854,1232,94.894287109375,24.11474609375,1112.9908561706543,100,89
311,3854,1215,157.18408203125,16.367919921875,1041.4478778839111,100,92
312,3894,1219,67.6044921875,32.917236328125,1118.4782981872559,100,88
313,3896,1275,107.060546875,17.3876953125,1150.5517959594727,100,81
314,3906,1301,76.17431640625,64.69873046875,1160.1269245147705,100,79
315,3921,1161,74.24609375,55.125732421875,1031.628131866455,100,90
316,3924,1149,92.00439453125,25.069091796875,1031.9263935089111,100,91
317,3950,1268,129.884033203125,36.311279296875,1101.8047332763672,100,77
318,3958,1160,108.780517578125,15.24365234375,1035.9759330749512,100,87
319,3958,1229,88.593017578125,44.85986328125,1095.5469608306885,100,80
320,3977,1343,123.123779296875,46.947265625,1172.929048538208,100,60
321,3979,1152,85.58642578125,17.37060546875,1049.0429401397705,100,85
322,3979,1247,69.212646484375,24.509765625,1153.2776355743408,100,74
323,3985,1139,83.57080078125,19.341064453125,1036.088228225708,100,86
324,3989,1257,109.8359375,19.492431640625,1127.671718597412,100,70
325,4002,1208,102.683837890625,25.727783203125,1079.5884132385254,100,78
326,4004,1214,56.284423828125,16.233154296875,1141.4823532104492,100,76
327,4009,1129,78.658935546875,24.16845703125,1026.1726379394531,100,83
328,4055,1191,61.601806640625,25.02197265625,1104.3763160705566,100,69
329,4056,1335,154.982421875,35.20361328125,1144.8140144348145,100,53
330,4056,1163,70.245849609375,22.523681640625,1070.230484008789,100,75
331,4057,1177,69.1884765625,63.105224609375,1044.7063446044922,100,73
332,4059,1181,71.584228515625,44.481689453125,1064.934253692627,100,71
333,4063,1176,126.233642578125,17.22509765625,1032.541275024414,100,72
334,4064,1288,107.609619140625,17.67138671875,1162.7190113067627,100,57
335,4079,1280,136.165771484375,18.8310546875,1125.0033378601074,100,56
336,4080,1236,148.849853515625,20.590087890625,1066.5600299835205,100,62
337,4084,1195,117.657470703125,33.580078125,1043.762445449829,100,68
338,4095,1195,119.803466796875,23.634033203125,1051.5623092651367,100,65
339,4095,1288,76.423583984375,78.960205078125,1133.6162090301514,100,54
340,4098,1207,85.12255859375,20.861083984375,1101.0165214538574,100,63
341,4102,1185,104.4794921875,28.87939453125,1051.6412258148193,100,66
342,4108,1268,150.871337890625,21.97998046875,1095.1485633850098,100,55
343,4116,1166,110.973388671875,21.35791015625,1033.6687564849854,100,67
344,4141,1207,156.1640625,20.251708984375,1030.5840969085693,100,58
345,4170,1152,110.125732421875,15.97265625,1025.9015560150146,100,59
346,4174,1145,89.219482421875,21.295166015625,1034.4853401184082,100,61
347,4183,1113,77.791748046875,14.390869140625,1020.8175182342529,100,64
348,4243,1184,83.460205078125,25.334716796875,1075.2050876617432,100,50
349,4257,1219,108.594970703125,24.99169921875,1085.4132175445557,100,49
350,4266,1144,72.34130859375,15.75048828125,1055.908203125,100,51
351,4270,1138,68.862060546875,21.828125,1047.3098754882812,100,52
352,4276,1357,301.625244140625,24.06884765625,1031.3060283660889,100,35
353,4285,1316,93.499267578125,26.83203125,1195.6686973571777,100,38
354,4289,1361,253.50732421875,28.292236328125,1079.2005062103271,100,32
355,4290,1273,233.486328125,20.376708984375,1019.1371440887451,100,41
356,4300,1355,150.804443359375,42.56396484375,1161.6315841674805,100,31
357,4302,1391,241.961181640625,18.74267578125,1130.296230316162,100,27
358,4310,1284,141.5439453125,24.581298828125,1117.8748607635498,100,40
359,4312,1399,139.2109375,19.2841796875,1240.5049800872803,100,25
360,4313,1206,131.9677734375,28.414794921875,1045.6173419952393,100,46
361,4314,1230,176.633544921875,23.188720703125,1030.1775932312012,100,44
362,4317,1396,330.86376953125,13.86669921875,1051.26953125,99,24
363,4317,1187,127.65576171875,22.342529296875,1037.001609802246,100,48
364,4319,1185,133.857177734375,15.663818359375,1035.4790687561035,100,47
365,4319,1430,67.03271484375,14.2880859375,1348.6793041229248,100,20
366,4324,1220,153.58251953125,21.210205078125,1045.2072620391846,100,43
367,4340,1396,190.07666015625,22.47998046875,1183.443307876587,100,21
368,4358,1201,134.06982421875,20.748046875,1046.1821556091309,100,42
369,4374,1162,112.37451171875,17.978515625,1031.646966934204,100,45
370,4374,1255,81.523193359375,23.506591796875,1149.970293045044,100,36
371,4392,1207,142.64208984375,20.9619140625,1043.39599609375,100,39
372,4393,1316,261.595947265625,17.603271484375,1036.8008613586426,100,26
373,4413,1354,292.615234375,21.14404296875,1040.24076461792,100,17
374,4417,1224,166.990966796875,21.163818359375,1035.8452796936035,100,34
375,4429,1226,153.1533203125,20.980224609375,1051.8662929534912,100,30
376,4432,1192,138.26025390625,22.56787109375,1031.1720371246338,100,37
377,4433,1237,178.72998046875,20.66455078125,1037.6055240631104,100,29
378,4435,1207,104.1357421875,23.840087890625,1079.024076461792,100,33
379,4511,1516,75.48095703125,22.806396484375,1417.712688446045,100,6
380,4516,1156,122.399658203125,17.265380859375,1016.3350105285645,100,28
381,4520,1195,141.671630859375,17.380859375,1035.947561264038,100,23
382,4558,1322,208.871337890625,20.815185546875,1092.313528060913,100,14
383,4558,1172,92.174072265625,17.785888671875,1062.040090560913,100,22
384,4569,1327,222.56982421875,20.1875,1084.242582321167,100,13
385,4587,1222,127.976318359375,24.1787109375,1069.8449611663818,100,15
386,4619,1147,79.431396484375,17.46630859375,1051.1023998260498,100,18
387,4630,1305,228.086181640625,21.419921875,1055.4938316345215,100,8
388,4635,1118,62.952392578125,15.465087890625,1039.5824909210205,100,19
389,4637,1262,192.322021484375,23.257080078125,1046.4210510253906,100,12
390,4643,1444,123.346923828125,16.219970703125,1304.4331073760986,100,2
391,4646,1131,85.02392578125,16.02734375,1030.9488773345947,100,16
392,4676,1260,180.35546875,17.958984375,1061.685562133789,100,7
393,4695,1399,325.1728515625,16.170166015625,1057.65700340271,100,1
394,4706,1205,146.48876953125,16.708740234375,1041.8024063110352,100,10
395,4707,1201,144.808837890625,22.72265625,1033.46848487854,100,11
396,4732,1186,129.68896484375,23.75146484375,1032.5596332550049,100,9
397,4837,1226,76.253173828125,20.2060546875,1129.5406818389893,100,5
398,4838,1233,177.38037109375,16.819580078125,1038.8002395629883,100,3
399,4841,1222,128.808837890625,21.567626953125,1071.6233253479004,100,4
400,4841,1280,196.963134765625,17.18310546875,1065.8538341522217,100,0
